distance-to-solar-noon,temperature,wind-direction,wind-speed,sky-cover,visibility,humidity,average-wind-speed-(period),average-pressure-(period),power-generated
0.82547993,49,26,9.2,1,10,71,10,30.34,445.4171721
1.139616056,49,26,9.2,1,10,77,9,30.36,413.1761619
1.061082024,43,29,2.3,1,10,73,6,30.37,424.3375744
0.746945899,43,29,2.3,0,10,82,5,30.35,380.0756803
0.432809773,43,29,2.3,1,10,82,0,30.36,374.1050638
0.118673647,43,29,2.3,2,10,74,0,30.4,411.5223705
0.195462478,43,29,2.3,2,10,61,0,30.33,473.5645388
0.509598604,43,29,2.3,3,10,61,0,30.29,473.4842821
0.823734729,43,29,2.3,3,10,63,3,30.27,468.5590402
1.137870855,43,29,2.3,2,10,63,5,30.27,471.5046679
1.061082024,49,12,5.1,3,10,68,3,30.24,438.5373319
0.746945899,49,12,5.1,3,10,77,3,30.22,394.8148413
0.432809773,49,12,5.1,4,10,74,0,30.19,405.4376711
0.118673647,49,12,5.1,4,10,71,0,30.19,419.983139
0.195462478,49,12,5.1,4,8,86,6,30.07,357.512672
0.509598604,49,12,5.1,4,5,86,10,29.99,363.1105083
0.823734729,49,12,5.1,4,4,100,10,29.9,310.5389045
1.137870855,49,12,5.1,4,10,96,10,29.87,322.7341656
1.062827225,48,26,8.9,2,10,83,7,29.83,380.1238089
0.748691099,48,26,8.9,3,10,89,3,29.86,347.9913323
0.434554974,48,26,8.9,1,10,89,0,29.89,344.8787298
0.120418848,48,26,8.9,1,10,69,9,29.91,453.4202261
0.193717277,48,26,8.9,3,10,71,11,29.89,446.2524738
0.507853403,48,26,8.9,3,10,71,11,29.88,446.1814715
0.821989529,48,26,8.9,2,10,80,7,29.89,394.6723794
1.136125654,48,26,8.9,3,9,77,14,29.92,420.1511843
1.062827225,47,13,3.6,3,10,86,0,29.9,349.6600336
0.748691099,47,13,3.6,4,10,93,5,29.91,327.1460424
0.434554974,47,13,3.6,2,10,83,0,29.93,362.7080526
0.120418848,47,13,3.6,3,10,77,0,29.96,390.1675538
0.193717277,47,13,3.6,3,10,77,8,29.93,400.6496039
0.507853403,47,13,3.6,3,10,69,5,29.9,435.3227155
0.821989529,47,13,3.6,4,10,71,3,29.89,422.6803115
1.136125654,47,13,3.6,4,10,77,6,29.89,397.6778043
1.064572426,51,14,10.4,4,10,83,9,29.88,378.5763396
0.7504363,51,14,10.4,4,8,83,6,29.84,374.5783684
0.436300175,51,14,10.4,4,10,83,5,29.82,373.2459572
0.122164049,51,14,10.4,4,10,80,7,29.84,390.2382939
0.191972077,51,14,10.4,4,10,77,10,29.81,409.2839093
0.506108202,51,14,10.4,4,10,72,10,29.78,434.2786457
0.820244328,51,14,10.4,4,10,77,6,29.77,403.3091638
1.134380454,51,14,10.4,4,10,75,22,29.72,437.6896981
1.06271777,47,28,21.1,4,10,86,30,29.65,410.5427684
0.74912892,47,28,21.1,4,8,90,15,29.64,368.6914897
0.43554007,47,28,21.1,4,10,93,24,29.67,370.8995939
0.12195122,47,28,21.1,3,6,96,25,29.79,361.3724563
0.191637631,47,28,21.1,2,10,57,28,29.81,541.0853527
0.505226481,47,28,21.1,2,10,68,26,29.86,489.4079279
0.818815331,47,28,21.1,1,10,68,20,29.91,481.190526
1.132404181,47,28,21.1,1,10,66,16,29.98,485.1118751
1.06445993,47,29,4.9,0,10,71,10,30.04,443.8566116
0.75087108,47,29,4.9,0,10,71,9,30.09,442.4080044
0.43728223,47,29,4.9,0,10,74,8,30.17,425.8432173
0.12369338,47,29,4.9,1,10,68,0,30.25,444.1809886
0.18989547,47,29,4.9,1,10,54,5,30.24,517.8946401
0.503484321,47,29,4.9,2,10,52,0,30.26,518.175685
0.817073171,47,29,4.9,3,10,71,8,30.29,440.8383585
1.130662021,47,29,4.9,3,10,74,0,30.32,414.3166332
1.06445993,45,12,1.3,1,10,83,0,30.32,361.2448932
0.75087108,45,12,1.3,2,10,89,0,30.34,336.6505076
0.43728223,45,12,1.3,2,10,93,0,30.37,321.9156412
0.12369338,45,12,1.3,2,10,80,3,30.42,378.061461
0.18989547,45,12,1.3,3,10,71,5,30.37,422.9347724
0.503484321,45,12,1.3,3,10,66,0,30.36,439.8079136
0.817073171,45,12,1.3,3,10,77,0,30.36,388.0853062
1.130662021,45,12,1.3,3,10,77,0,30.39,388.0222773
1.064347826,51,10,2.4,4,10,86,0,30.38,350.1193977
0.751304348,51,10,2.4,4,10,89,3,30.38,340.944092
0.43826087,51,10,2.4,2,10,89,0,30.37,337.9785988
0.125217391,51,10,2.4,3,10,86,8,30.39,359.5384568
0.187826087,51,10,2.4,3,10,80,0,30.33,376.5453094
0.500869565,51,10,2.4,3,10,67,0,30.28,437.9949314
0.813913043,51,10,2.4,2,10,80,3,30.27,379.9446782
1.126956522,51,10,2.4,3,10,86,5,30.27,355.5506743
1.064347826,51,30,3.2,2,10,89,3,30.26,349.8788606
0.751304348,51,30,3.2,3,9,93,0,30.26,330.7576241
0.43826087,51,30,3.2,3,9,93,0,30.28,330.8216284
0.125217391,51,30,3.2,3,6,90,5,30.3,348.5232218
0.187826087,51,30,3.2,3,6,86,3,30.25,363.4948144
0.500869565,51,30,3.2,2,10,72,0,30.22,426.5970274
0.813913043,51,30,3.2,1,10,93,8,30.2,339.4760734
1.126956522,51,30,3.2,1,10,90,3,30.22,345.6842898
1.066086957,50,34,4.6,1,10,89,0,30.21,350.0333413
0.753043478,50,34,4.6,2,6,93,5,30.21,339.5694964
0.44,50,34,4.6,3,5,96,9,30.21,333.2474398
0.126956522,50,34,4.6,3,0.75,93,6,30.23,342.2358825
0.186086957,50,34,4.6,1,5,86,3,30.15,366.8944737
0.499130435,50,34,4.6,1,10,83,6,30.12,383.9472553
0.812173913,50,34,4.6,1,10,86,6,30.15,370.0504555
1.125217391,50,34,4.6,1,10,93,7,30.19,341.5309728
1.064236111,48,30,4.1,3,7,96,7,30.2,326.3959617
0.751736111,48,30,4.1,4,0.5,96,0,30.2,321.4358761
0.439236111,48,30,4.1,4,0.25,96,5,30.22,326.2528512
0.126736111,48,30,4.1,4,0.5,96,3,30.26,324.1978318
0.185763889,48,30,4.1,1,2.5,96,3,30.2,323.3881137
0.498263889,48,30,4.1,3,1.25,96,8,30.18,329.1825402
0.810763889,48,30,4.1,4,10,93,9,30.17,340.1276653
1.123263889,48,30,4.1,4,10,90,5,30.18,347.2702532
1.064124783,47,3,3.8,4,10,93,8,30.17,331.3187328
0.752166378,47,3,3.8,4,10,89,7,30.18,344.8669826
0.440207972,47,3,3.8,4,5,93,9,30.18,333.1517413
0.128249567,47,3,3.8,4,4,89,5,30.21,343.4632835
0.183708839,47,3,3.8,4,6,89,0,30.14,338.2419099
0.495667244,47,3,3.8,2,7,83,6,30.09,368.0935182
0.80762565,47,3,3.8,0,4,86,5,30.08,355.0400484
1.119584055,47,3,3.8,4,4,89,0,30.07,338.4688748
1.062283737,51,25,10.3,4,1.5,96,3,30.03,322.7867229
0.750865052,51,25,10.3,4,1.75,96,9,30.02,329.5743752
0.439446367,51,25,10.3,4,4,96,10,29.95,330.2571361
0.128027682,51,25,10.3,4,3,93,6,29.93,337.1066137
0.183391003,51,25,10.3,4,5,90,14,29.91,360.23108
0.494809689,51,25,10.3,2,10,74,16,29.92,440.6547914
0.806228374,51,25,10.3,2,10,74,14,29.95,437.4301203
1.117647059,51,25,10.3,2,10,83,8,30,382.9193362
1.06044905,44,30,5.2,2,10,80,3,30.01,388.7320857
0.749568221,44,30,5.2,1,10,86,6,30.04,365.1332738
0.438687392,44,30,5.2,1,10,86,3,30.05,361.5446701
0.127806563,44,30,5.2,2,10,61,0,30.09,476.502372
0.183074266,44,30,5.2,3,10,54,7,30.05,518.8208566
0.493955095,44,30,5.2,3,10,50,13,30.04,543.8607134
0.804835924,44,30,5.2,1,10,68,3,30.05,447.2444076
1.115716753,44,30,5.2,1,10,76,8,30.07,414.9100358
1.062176166,42,27,2.4,0,10,76,0,30.08,400.1281447
0.751295337,42,27,2.4,0,10,73,0,30.1,414.4728198
0.440414508,42,27,2.4,0,10,76,3,30.13,404.0752231
0.129533679,42,27,2.4,2,10,71,0,30.21,424.1657997
0.18134715,42,27,2.4,3,10,61,3,30.17,476.1364427
0.492227979,42,27,2.4,3,10,52,0,30.17,510.8384296
0.803108808,42,27,2.4,3,10,68,8,30.22,449.9329623
1.113989637,42,27,2.4,3,10,74,0,30.24,409.5675854
1.062176166,46,4,4.2,4,10,77,0,30.22,386.9175293
0.751295337,46,4,4.2,4,10,74,3,30.2,404.0272242
0.440414508,46,4,4.2,4,10,68,0,30.2,427.7518172
0.129533679,46,4,4.2,4,10,68,0,30.2,427.8155289
0.18134715,46,4,4.2,4,1.5,93,0,30.16,325.0833553
0.492227979,46,4,4.2,4,1.5,96,5,30.18,319.5929591
0.803108808,46,4,4.2,4,6,93,0,30.21,323.7115187
1.113989637,46,4,4.2,3,9,86,7,30.25,356.4433337
1.062068966,49,17,3.5,4,9,86,0,30.25,351.4923408
0.751724138,49,17,3.5,4,10,93,0,30.27,323.3664531
0.44137931,49,17,3.5,4,8,86,6,30.26,358.6100125
0.131034483,49,17,3.5,4,8,86,6,30.3,358.6794456
0.179310345,49,17,3.5,4,10,80,3,30.26,382.3529294
0.489655172,49,17,3.5,3,10,80,0,30.25,378.5989644
0.8,49,17,3.5,3,10,93,9,30.27,333.0814011
1.110344828,49,17,3.5,4,10,90,0,30.29,334.8391903
1.058419244,49,1,3.8,4,8,93,5,30.26,329.1457417
0.749140893,49,1,3.8,4,4,93,5,30.27,329.8932466
0.439862543,49,1,3.8,4,5,89,3,30.26,341.9905057
0.130584192,49,1,3.8,4,5,86,3,30.29,353.5417306
0.178694158,49,1,3.8,1,5,80,0,30.23,375.0199387
0.487972509,49,1,3.8,1,6,77,0,30.19,387.7406282
0.797250859,49,1,3.8,0,9,86,6,30.17,356.2984545
1.10652921,49,1,3.8,0,7,86,8,30.16,358.777864
1.058319039,48,4,3.8,2,5,89,7,30.15,345.3373746
0.749571184,48,4,3.8,4,4,89,6,30.18,344.5014367
0.440823328,48,4,3.8,4,4,93,3,30.19,326.8845598
0.132075472,48,4,3.8,3,2.5,83,5,30.22,368.070717
0.176672384,48,4,3.8,4,9,86,6,30.17,355.8686419
0.48542024,48,4,3.8,2,9,80,7,30.18,382.7159872
0.794168096,48,4,3.8,1,10,89,0,30.2,337.7242038
1.102915952,48,4,3.8,0,8,89,0,30.22,337.8323589
1.056506849,49,11,6.6,0,6,93,5,30.22,328.4352566
0.748287671,49,11,6.6,4,2,96,6,30.24,319.9214254
0.440068493,49,11,6.6,4,0.25,96,0,30.27,315.2022625
0.131849315,49,11,6.6,1,5,96,7,30.3,320.2223717
0.176369863,49,11,6.6,1,10,51,13,30.26,531.1328542
0.484589041,49,11,6.6,1,10,39,6,30.26,562.5302159
0.792808219,49,11,6.6,1,10,45,10,30.32,549.292838
1.101027397,49,11,6.6,1,10,46,10,30.37,545.7218592
1.054700855,56,8,6.9,1,10,53,10,30.39,521.0030096
0.747008547,56,8,6.9,0,10,64,14,30.43,477.0974738
0.439316239,56,8,6.9,0,10,61,5,30.47,477.9822204
0.131623932,56,8,6.9,0,10,69,10,30.53,446.9371838
0.176068376,56,8,6.9,0,10,41,5,30.49,557.3589568
0.483760684,56,8,6.9,1,10,58,7,30.47,494.8396394
0.791452991,56,8,6.9,1,10,51,6,30.5,523.3013095
1.099145299,56,8,6.9,0,10,77,5,30.52,400.4124828
1.054607509,48,3,2.7,0,10,77,0,30.5,387.0314565
0.747440273,48,3,2.7,0,10,77,6,30.49,394.2786663
0.440273038,48,3,2.7,1,10,83,3,30.5,364.5153822
0.133105802,48,3,2.7,1,10,77,3,30.51,390.6402009
0.174061433,48,3,2.7,2,10,77,5,30.43,393.0698651
0.481228669,48,3,2.7,3,10,72,5,30.35,415.8114994
0.788395904,48,3,2.7,2,10,51,3,30.32,504.9246723
1.09556314,48,3,2.7,1,10,77,0,30.31,386.9828021
1.052810903,59,9,9.5,1,10,71,0,30.29,426.3352991
0.746166951,59,9,9.5,1,10,58,9,30.28,502.1334553
0.439522998,59,9,9.5,2,10,48,8,30.29,542.5102235
0.132879046,59,9,9.5,3,10,48,17,30.31,554.6818433
0.173764906,59,9,9.5,2,10,50,13,30.27,542.0414198
0.480408859,59,9,9.5,1,10,42,16,30.23,573.5220441
0.787052811,59,9,9.5,0,10,52,9,30.25,528.1602643
1.093696763,59,9,9.5,0,10,52,8,30.28,526.5955127
1.050933786,61,13,5.3,0,10,64,7,30.3,473.0998026
0.74533107,61,13,5.3,0,10,64,8,30.3,474.7062542
0.439728353,61,13,5.3,0,10,80,9,30.3,396.4750574
0.134125637,61,13,5.3,0,10,46,9,30.33,554.6691651
0.17147708,61,13,5.3,0,10,35,7,30.27,584.4148048
0.477079796,61,13,5.3,0,10,29,3,30.22,590.2962299
0.782682513,61,13,5.3,0,10,69,0,30.23,437.9733457
1.088285229,61,13,5.3,0,10,57,0,30.24,495.197587
1.049152542,55,9,2.3,0,10,74,5,30.23,412.8303746
0.744067797,55,9,2.3,0,10,86,0,30.22,351.855559
0.438983051,55,9,2.3,0,10,89,0,30.22,339.6616949
0.133898305,55,9,2.3,1,10,80,3,30.24,381.8629683
0.171186441,55,9,2.3,3,9,78,6,30.17,395.1409138
0.476271186,55,9,2.3,2,10,40,3,30.14,554.9327271
0.781355932,55,9,2.3,3,10,55,0,30.15,494.9272963
1.086440678,55,9,2.3,2,10,64,3,30.16,458.3806085
1.047377327,56,13,3.2,1,10,77,0,30.15,394.5319929
0.742808799,56,13,3.2,1,10,80,0,30.14,380.356824
0.438240271,56,13,3.2,1,10,83,5,30.15,372.6106199
0.133671743,56,13,3.2,1,10,51,9,30.17,531.0005056
0.170896785,56,13,3.2,1,10,70,6,30.12,437.5065029
0.475465313,56,13,3.2,1,10,39,3,30.1,563.6986714
0.780033841,56,13,3.2,1,10,64,3,30.11,462.5803048
1.084602369,56,13,3.2,0,10,59,3,30.15,486.3490864
1.045531197,55,12,2,0,10,69,0,30.16,431.8313149
0.741989882,55,12,2,0,10,77,0,30.19,393.1802094
0.438448567,55,12,2,0,10,80,0,30.22,379.1491569
0.134907251,55,12,2,0,10,72,7,30.27,427.2021422
0.168634064,55,12,2,0,10,65,3,30.21,455.8207306
0.472175379,55,12,2,0,10,56,0,30.19,493.1399733
0.775716695,55,12,2,0,10,55,0,30.2,497.4581226
1.07925801,55,12,2,0,10,59,0,30.24,479.4999731
1.043771044,52,6,1.1,0,10,71,0,30.24,416.8276068
0.740740741,52,6,1.1,1,10,83,0,30.23,362.563244
0.437710438,52,6,1.1,0,10,89,0,30.23,338.3108352
0.134680135,52,6,1.1,0,6,80,0,30.25,376.0556892
0.168350168,52,6,1.1,0,6,80,8,30.18,385.8030581
0.471380471,52,6,1.1,1,6,69,0,30.15,426.4206904
0.774410774,52,6,1.1,0,8,62,0,30.15,458.6831903
1.077441077,52,6,1.1,0,8,77,0,30.19,389.1469286
1.042016807,55,14,2.5,0,8,93,6,30.21,330.8221426
0.739495798,55,14,2.5,0,8,89,0,30.23,340.3874898
0.43697479,55,14,2.5,0,8,93,5,30.25,329.8011414
0.134453782,55,14,2.5,0,4,72,8,30.29,430.3643224
0.168067227,55,14,2.5,0,5,54,3,30.26,508.6592777
0.470588235,55,14,2.5,0,6,42,0,30.25,549.3028096
0.773109244,55,14,2.5,0,10,58,0,30.25,486.059342
1.075630252,55,14,2.5,0,10,66,3,30.26,452.4112876
1.040201005,55,14,1.9,0,10,80,0,30.25,379.7553146
0.738693467,55,14,1.9,0,10,77,0,30.24,394.0403557
0.43718593,55,14,1.9,0,10,77,0,30.24,394.1058553
0.135678392,55,14,1.9,0,10,48,6,30.26,537.6402969
0.165829146,55,14,1.9,0,10,45,5,30.19,547.0898235
0.467336683,55,14,1.9,0,10,31,0,30.15,577.4891595
0.768844221,55,14,1.9,0,10,48,3,30.15,532.7871413
1.070351759,55,14,1.9,0,10,67,3,30.16,447.1818385
1.038461538,55,13,1.5,0,10,74,0,30.15,407.8326637
0.737458194,55,13,1.5,0,10,77,0,30.15,393.4538625
0.436454849,55,13,1.5,1,10,86,0,30.15,352.4350596
0.135451505,55,13,1.5,1,10,55,3,30.17,502.9214898
0.165551839,55,13,1.5,1,10,37,3,30.09,567.3151457
0.466555184,55,13,1.5,2,10,52,5,30.04,518.8230793
0.767558528,55,13,1.5,1,10,50,0,30.04,518.9268786
1.068561873,55,13,1.5,2,10,55,0,30.05,497.9772633
1.03327787,55,4,2.4,2,10,83,0,30.04,364.062989
0.733777038,55,4,2.4,3,10,74,5,30.01,410.6370974
0.434276206,55,4,2.4,3,10,77,3,29.99,394.1963837
0.134775374,55,4,2.4,4,10,75,3,30.02,403.5045743
0.164725458,55,4,2.4,4,10,67,0,29.98,436.8956357
0.46422629,55,4,2.4,4,10,72,3,29.98,417.4386109
0.763727121,55,4,2.4,4,10,77,3,29.98,394.1465165
1.063227953,55,4,2.4,4,10,83,7,30,372.173154
1.031561462,53,2,2.6,4,8,83,5,29.98,368.7087013
0.73255814,53,2,2.6,4,4,93,0,29.98,326.0050298
0.433554817,53,2,2.6,4,2.5,93,9,29.98,335.3970033
0.134551495,53,2,2.6,4,4,96,0,30.02,316.4409794
0.164451827,53,2,2.6,4,4,93,7,30,332.7263873
0.46345515,53,2,2.6,4,8,93,0,30,325.336478
0.762458472,53,2,2.6,4,9,93,0,30,325.2078105
1.061461794,53,2,2.6,4,10,86,3,30.01,353.9440603
1.029801325,54,32,2.7,4,7,75,7,30.01,424.5765987
0.731788079,54,32,2.7,4,5,93,3,30.02,336.9548697
0.433774834,54,32,2.7,4,4,96,3,30.02,326.0168172
0.135761589,54,32,2.7,4,6,96,0,30.05,322.9017515
0.162251656,54,32,2.7,4,1.5,96,0,30.03,324.1805593
0.460264901,54,32,2.7,4,3,96,0,30.02,323.5931426
0.758278146,54,32,2.7,4,4,96,0,30.04,323.2375602
1.056291391,54,32,2.7,4,8,96,7,30.07,329.5105554
1.02640264,52,27,10,4,5,96,8,30.09,328.7690198
0.729372937,52,27,10,4,9,96,14,30.12,336.5852957
0.432343234,52,27,10,4,10,90,10,30.14,355.3592067
0.135313531,52,27,10,4,6,93,10,30.18,343.108771
0.161716172,52,27,10,4,10,80,10,30.15,402.5737754
0.458745875,52,27,10,4,9,80,9,30.15,401.0296573
0.755775578,52,27,10,4,10,80,9,30.14,400.9350782
1.052805281,52,27,10,4,10,69,13,30.17,463.463585
1.024711697,50,28,18.7,4,10,71,16,30.15,461.4130664
0.728171334,50,28,18.7,3,10,69,21,30.11,479.0113201
0.431630972,50,28,18.7,2,10,74,18,30.09,449.4648051
0.13509061,50,28,18.7,2,10,69,18,30.11,474.767036
0.161449753,50,28,18.7,3,10,72,21,30.05,464.1380941
0.457990115,50,28,18.7,3,10,72,21,29.99,464.0736613
0.754530478,50,28,18.7,2,10,77,21,29.98,438.977743
1.05107084,50,28,18.7,2,10,80,11,30,408.3881781
1.02134647,47,32,6.6,1,10,77,7,30.01,412.1147343
0.725779967,47,32,6.6,1,10,79,5,30.03,399.5471325
0.430213465,47,32,6.6,1,10,79,3,30.07,396.9209983
0.134646962,47,32,6.6,1,10,71,3,30.12,436.4310093
0.16091954,47,32,6.6,1,10,66,5,30.1,464.2804817
0.456486043,47,32,6.6,1,10,51,6,30.12,534.4333221
0.752052545,47,32,6.6,0,10,71,8,30.2,443.7172019
1.047619048,47,32,6.6,0,10,54,7,30.26,523.3082847
1.019639935,47,36,6,0,10,52,15,30.31,544.2279488
0.725040917,47,36,6,0,10,44,5,30.39,559.2914394
0.430441899,47,36,6,1,10,42,6,30.42,567.296375
0.135842881,47,36,6,1,10,34,0,30.49,578.7095593
0.158756137,47,36,6,1,10,35,5,30.48,584.4638546
0.453355155,47,36,6,1,10,53,5,30.47,525.6956206
0.747954173,47,36,6,0,10,68,9,30.49,462.3641941
1.042553191,47,36,6,0,10,66,5,30.51,466.0851804
1.017973856,49,27,4.7,0,10,76,0,30.5,404.1546401
0.723856209,49,27,4.7,0,10,79,3,30.49,393.4626141
0.429738562,49,27,4.7,0,10,86,3,30.5,360.6886144
0.135620915,49,27,4.7,0,10,61,3,30.5,483.0272003
0.158496732,49,27,4.7,0,10,40,0,30.39,562.0853358
0.452614379,49,27,4.7,1,10,67,16,30.32,473.3747402
0.746732026,49,27,4.7,1,10,90,13,30.3,356.4368899
1.040849673,49,27,4.7,0,10,89,0,30.31,344.2994868
1.01465798,54,10,4.8,0,10,86,0,30.29,352.0506002
0.721498371,54,10,4.8,0,10,86,6,30.3,358.9489116
0.428338762,54,10,4.8,1,10,53,14,30.33,526.2601344
0.135179153,54,10,4.8,0,10,49,9,30.37,535.31742
0.157980456,54,10,4.8,0,10,46,6,30.31,542.0271264
0.451140065,54,10,4.8,0,10,34,5,30.29,575.7118843
0.744299674,54,10,4.8,0,10,75,0,30.3,402.3096592
1.037459283,54,10,4.8,0,10,64,3,30.31,459.7625413
1.009724473,52,29,4.8,0,10,80,5,30.31,394.2141548
0.717990276,52,29,4.8,0,10,83,6,30.3,381.13109
0.426256078,52,29,4.8,1,10,89,3,30.31,350.097844
0.13452188,52,29,4.8,0,8,77,0,30.32,402.55248
0.157212318,52,29,4.8,0,8,75,3,30.25,416.5729859
0.448946515,52,29,4.8,0,9,56,3,30.21,509.9644896
0.740680713,52,29,4.8,0,10,77,9,30.2,415.0298966
1.032414911,52,29,4.8,1,8,93,11,30.21,343.5562146
1.006462036,51,28,5,1,10,93,13,30.18,345.3134117
0.715670436,51,28,5,1,10,89,3,30.17,348.9612607
0.424878837,51,28,5,0,10,89,0,30.16,345.8691256
0.134087237,51,28,5,0,5,83,0,30.19,372.9777512
0.156704362,51,28,5,0,7,80,5,30.14,393.3825083
0.447495961,51,28,5,0,10,67,10,30.09,466.4909829
0.738287561,51,28,5,0,10,83,7,30.09,381.3596838
1.02907916,51,28,5,1,10,89,5,30.12,351.2639265
1.003220612,54,32,1.9,0,10,86,0,30.13,362.328039
0.713365539,54,32,1.9,1,10,83,0,30.15,375.9098192
0.423510467,54,32,1.9,0,10,86,0,30.18,362.4491165
0.133655395,54,32,1.9,0,10,42,3,30.23,565.3358062
0.156199678,54,32,1.9,0,10,29,5,30.18,599.2460902
0.44605475,54,32,1.9,0,10,29,5,30.17,599.2018476
0.735909823,54,32,1.9,0,10,45,5,30.19,558.524103
1.025764895,54,32,1.9,0,10,59,0,30.21,492.5139412
1.003215434,54,7,1.8,0,10,77,0,30.22,390.6436896
0.713826367,54,7,1.8,0,10,80,5,30.21,383.0227391
0.424437299,54,7,1.8,1,10,89,5,30.22,344.1882514
0.135048232,54,7,1.8,1,10,72,3,30.26,418.1072918
0.154340836,54,7,1.8,0,9,69,6,30.2,436.7020964
0.443729904,54,7,1.8,0,9,49,0,30.15,516.3620332
0.733118971,54,7,1.8,0,10,65,0,30.15,447.1332661
1.022508039,54,7,1.8,0,10,77,0,30.17,390.6399383
1,56,32,3.1,0,9,80,0,30.14,391.5844714
0.711538462,56,32,3.1,0,5,86,0,30.11,364.2089205
0.423076923,56,32,3.1,0,4,93,3,30.1,338.3194305
0.134615385,56,32,3.1,0,4,67,6,30.1,465.4103654
0.153846154,56,32,3.1,0,5,72,5,30.02,438.623585
0.442307692,56,32,3.1,1,10,58,8,29.97,512.3504094
0.730769231,56,32,3.1,1,10,46,0,29.97,549.0039916
1.019230769,56,32,3.1,1,10,62,7,29.98,491.5792511
0.996805112,53,20,4.5,2,10,61,0,29.99,476.2254069
0.709265176,53,20,4.5,2,10,96,7,29.97,321.7701162
0.42172524,53,20,4.5,4,6,89,5,29.97,347.7051571
0.134185304,53,20,4.5,3,3,93,0,29.99,326.9654633
0.153354633,53,20,4.5,4,4,78,0,29.95,392.6434382
0.440894569,53,20,4.5,4,6,65,0,29.9,456.8755303
0.728434505,53,20,4.5,4,10,75,3,29.89,410.8820778
1.015974441,53,20,4.5,4,10,44,20,29.9,576.0093655
0.993630573,55,16,10.3,2,10,72,8,29.89,435.0013717
0.707006369,55,16,10.3,4,10,90,8,29.91,348.4721105
0.420382166,55,16,10.3,4,10,90,8,29.91,348.5335132
0.133757962,55,16,10.3,3,10,83,11,29.96,384.6720421
0.152866242,55,16,10.3,4,10,86,10,29.92,369.1111268
0.439490446,55,16,10.3,3,10,72,14,29.9,444.4022854
0.72611465,55,16,10.3,2,10,80,14,29.9,403.8208568
1.012738854,55,16,10.3,3,10,83,13,29.89,387.5326648
0.99047619,53,13,7.5,3,10,86,9,29.86,364.0505928
0.704761905,53,13,7.5,3,10,86,8,29.82,362.7333953
0.419047619,53,13,7.5,4,7,96,10,29.79,325.0025095
0.133333333,53,13,7.5,3,10,80,6,29.81,388.0752286
0.152380952,53,13,7.5,4,9,83,6,29.79,373.9292635
0.438095238,53,13,7.5,4,10,77,7,29.79,404.0464729
0.723809524,53,13,7.5,4,10,86,6,29.8,360.1165231
1.00952381,53,13,7.5,4,7,86,15,29.83,373.1476385
0.987341772,55,32,5.3,3,10,83,9,29.85,389.342357
0.702531646,55,32,5.3,3,10,86,10,29.84,376.6229088
0.417721519,55,32,5.3,2,10,86,7,29.86,372.4684025
0.132911392,55,32,5.3,3,10,83,3,29.89,381.3146658
0.151898734,55,32,5.3,3,10,77,0,29.85,406.5465991
0.436708861,55,32,5.3,2,10,69,11,29.85,463.364337
0.721518987,55,32,5.3,0,10,66,5,29.84,469.2126994
1.006329114,55,32,5.3,1,10,86,8,29.84,373.7425469
0.982677165,50,23,9,1,10,89,3,29.86,346.8169406
0.699212598,50,23,9,2,10,93,0,29.86,327.5172418
0.415748031,50,23,9,3,10,93,3,29.9,330.5227843
0.132283465,50,23,9,4,10,86,6,29.93,363.9867038
0.151181102,50,23,9,4,10,77,10,29.91,413.3796016
0.434645669,50,23,9,3,10,69,16,29.85,463.604818
0.718110236,50,23,9,4,10,86,11,29.82,370.874315
1.001574803,50,23,9,3,10,77,15,29.83,420.9744837
0.979591837,48,29,16.2,3,10,68,18,29.84,477.5671726
0.697017268,48,29,16.2,3,10,74,10,29.85,435.1024973
0.4144427,48,29,16.2,3,10,77,6,29.89,414.1332609
0.131868132,48,29,16.2,3,10,59,21,29.96,525.0278729
0.150706436,48,29,16.2,1,10,47,28,29.97,579.2394696
0.433281005,48,29,16.2,1,10,64,26,30,508.0409968
0.715855573,48,29,16.2,1,10,68,21,30.04,482.0191749
0.998430141,48,29,16.2,1,10,71,10,30.09,450.2791553
0.976525822,46,22,10.4,1,10,73,6,30.12,425.2150124
0.694835681,46,22,10.4,1,10,73,3,30.13,420.9461709
0.41314554,46,22,10.4,0,10,70,5,30.18,438.9719539
0.131455399,46,22,10.4,1,10,54,14,30.22,529.1268731
0.150234742,46,22,10.4,3,10,59,8,30.21,497.6049874
0.431924883,46,22,10.4,3,10,61,11,30.18,492.6565077
0.713615023,46,22,10.4,4,10,61,14,30.14,497.0452423
0.995305164,46,22,10.4,3,9,80,17,30.11,407.1157393
0.973478939,49,22,7.7,3,10,89,15,30.09,361.8299533
0.692667707,49,22,7.7,2,10,86,6,30.12,362.2940694
0.411856474,49,22,7.7,3,10,96,6,30.14,321.2610975
0.131045242,49,22,7.7,3,9,83,8,30.16,379.1348186
0.149765991,49,22,7.7,3,10,72,8,30.12,433.8993859
0.430577223,49,22,7.7,4,7,83,10,30.1,382.1049961
0.711388456,49,22,7.7,2,10,77,9,30.09,409.8974234
0.992199688,49,22,7.7,3,10,89,7,30.1,350.2536979
0.968944099,49,22,6,3,10,89,3,30.09,344.7832243
0.689440994,49,22,6,3,10,86,6,30.09,361.6341794
0.409937888,49,22,6,2,10,86,0,30.14,354.5817456
0.130434783,49,22,6,2,10,77,5,30.2,403.420708
0.149068323,49,22,6,1,10,66,5,30.17,458.917722
